Ensembl gene ID	Gene symbol	Chromosome	Transcript start (hg19)	Transcript end (hg19)	P value	False discovery rate
ENSG00000179094	PER1	17	8043809	8059678	1.52902617207e-06	<0.01
ENSG00000180616	SSTR2	17	71161160	71168060	3.51774016157e-05	<0.01
ENSG00000180891	CUEDC1	17	55940337	56032684	3.64842946914e-07	<0.01
ENSG00000182473	EXOC7	17	74077087	74099868	3.01537733144e-05	<0.01
ENSG00000184185	KCNJ12	17	21279699	21320404	1.52607842891e-05	<0.01
ENSG00000186566	GPATCH8	17	42472652	42580802	2.29517441088e-05	<0.01
ENSG00000186868	MAPT	17	43971748	44105703	7.2942624555e-12	<0.01
ENSG00000188612	SUMO2	17	73163825	73179098	6.90212103153e-06	<0.01
ENSG00000188895	MSL1	17	38278790	38293040	9.85067315672e-06	<0.01
ENSG00000196712	NF1	17	29421945	29708905	2.44748991832e-10	<0.01
ENSG00000197063	MAFG	17	79876149	79885588	4.90886378461e-08	<0.01
ENSG00000198265	HELZ	17	65066555	65241319	8.79750699005e-06	<0.01
ENSG00000198720	ANKRD13B	17	27916801	27941779	2.19329779827e-09	<0.01
ENSG00000198933	TBKBP1	17	45772630	45789427	1.05128426296e-05	<0.01
ENSG00000204347	BTBD17	17	72352555	72357958	1.83989969149e-07	<0.01
ENSG00000220205	VAMP2	17	8054134	8066864	6.39726470432e-11	<0.01
ENSG00000233670	PIRT	17	10725792	10741418	1.0650153477e-05	<0.01
ENSG00000256762	STH	17	44076616	44077060	3.21590036046e-05	<0.01
ENSG00000017797	RALBP1	18	9475007	9538112	1.00057028468e-06	<0.01
ENSG00000049759	NEDD4L	18	55711619	56068772	8.9261563987e-08	<0.01
ENSG00000081913	PHLPP1	18	60382672	60647666	1.08869424272e-10	<0.01
ENSG00000091157	WDR7	18	54318616	54698828	6.43544243256e-09	<0.01
ENSG00000101489	CELF4	18	34823010	35146000	3.65161216591e-06	<0.01
ENSG00000101558	VAPA	18	9913999	9960018	8.16767858513e-07	<0.01
ENSG00000101746	NOL4	18	31431064	31803515	8.93152821305e-07	<0.01
ENSG00000118276	B4GALT6	18	29202209	29264686	1.74652899305e-05	<0.01
ENSG00000132872	SYT4	18	40847859	40857615	1.71796987474e-05	<0.01
ENSG00000134278	SPIRE1	18	12446511	12658133	2.59682177757e-08	<0.01
ENSG00000134444	KIAA1468	18	59854507	59974355	1.1976927824e-09	<0.01
ENSG00000134769	DTNA	18	32073254	32471808	1.26835877291e-05	<0.01
ENSG00000141425	RPRD1A	18	33569787	33647539	4.61098600958e-10	<0.01
ENSG00000141441	FAM59A	18	29843506	30050447	4.83800784282e-07	<0.01
ENSG00000141622	RNF165	18	43914187	44040783	4.57037057688e-06	<0.01
ENSG00000141646	SMAD4	18	48494410	48611415	1.34230228178e-05	<0.01
ENSG00000152242	C18orf25	18	43753988	43846954	1.56033388172e-07	<0.01
ENSG00000166974	MAPRE2	18	32556892	32725381	2.4333133049e-05	<0.01
ENSG00000170579	DLGAP1	18	3496030	4151290	6.46430421199e-06	<0.01
ENSG00000175387	SMAD2	18	45357922	45457515	2.37260843815e-06	<0.01
ENSG00000187323	DCC	18	49867158	51062269	4.143398305e-06	<0.01
ENSG00000206052	DOK6	18	67068284	67516323	4.49934597125e-06	<0.01
ENSG00000215421	ZNF407	18	72342919	72777628	3.6498418379e-06	<0.01
ENSG00000255112	CHMP1B	18	11851439	11854448	3.08663956892e-06	<0.01
ENSG00000005007	UPF1	19	18942744	18979038	1.50906380537e-05	<0.01
ENSG00000007047	MARK4	19	45754550	45808541	7.68149403463e-08	<0.01
ENSG00000011243	AKAP8L	19	15490859	15529833	1.56685244977e-08	<0.01
ENSG00000011332	DPF1	19	38701646	38720354	1.63182267506e-08	<0.01
ENSG00000031823	RANBP3	19	5916154	5978320	4.26372436966e-05	<0.01
ENSG00000063169	GLTSCR1	19	48111453	48206534	2.46209447391e-06	<0.01
ENSG00000063244	U2AF2	19	56165416	56186081	5.10103670419e-05	<0.01
ENSG00000063245	EPN1	19	56186561	56207132	5.87223658726e-09	<0.01
ENSG00000064490	RFXANK	19	19303008	19312678	4.71028996026e-06	<0.01
ENSG00000065000	AP3D1	19	2100993	2151556	2.50368092577e-09	<0.01
ENSG00000066044	ELAVL1	19	8023458	8070529	2.52338374294e-06	<0.01
ENSG00000070423	RNF126	19	647530	663233	3.35464353458e-05	<0.01
ENSG00000071564	TCF3	19	1609293	1652326	5.33820884381e-05	<0.01
ENSG00000071626	DAZAP1	19	1407584	1435683	2.29600310701e-06	<0.01
ENSG00000072062	PRKACA	19	14202509	14228574	5.02722580003e-09	<0.01
ENSG00000072071	LPHN1	19	14258547	14316972	2.90539008106e-08	<0.01
ENSG00000074855	ANO8	19	17434032	17445638	3.4873225379e-09	<0.01
ENSG00000076984	MAP2K7	19	7968728	7979363	2.03706629666e-06	<0.01
ENSG00000077463	SIRT6	19	4174106	4182596	2.78869760449e-05	<0.01
ENSG00000079313	REXO1	19	1815245	1848452	1.13312247514e-10	<0.01
ENSG00000079432	CIC	19	42788817	42799949	1.45155685861e-10	<0.01
ENSG00000088038	CNOT3	19	54641444	54659419	2.34779202261e-06	<0.01
ENSG00000088247	KHSRP	19	6413121	6424822	1.72236937019e-05	<0.01
ENSG00000088256	GNA11	19	3094408	3121452	1.34267264718e-05	<0.01
ENSG00000090372	STRN4	19	47222770	47250251	1.26399058102e-13	<0.01
ENSG00000099622	CIRBP	19	1269267	1274806	2.46854109498e-05	<0.01
ENSG00000099804	CDC34	19	531733	542084	1.34233036979e-08	<0.01
ENSG00000099875	MKNK2	19	2037481	2051243	2.21746848606e-05	<0.01
ENSG00000104824	HNRNPL	19	39327029	39342987	5.64270730381e-05	<0.01
ENSG00000104904	OAZ1	19	2269520	2273487	1.02077207945e-05	<0.01
ENSG00000104946	TBC1D17	19	50380682	50392006	1.7229108004e-06	<0.01
ENSG00000104960	PTOV1	19	50354138	50363990	5.6030862783e-07	<0.01
ENSG00000104964	AES	19	3052908	3062964	2.11887567849e-07	<0.01
ENSG00000104969	SGTA	19	2754712	2783354	4.21175881622e-06	<0.01
ENSG00000104973	MED25	19	50321536	50342036	8.5443329497e-06	<0.01
ENSG00000104976	SNAPC2	19	7985194	7998843	7.03945257396e-07	<0.01
ENSG00000105063	PPP6R1	19	55741148	55770363	7.59537879256e-05	<0.01
ENSG00000105221	AKT2	19	40736224	40791302	9.8298421245e-06	<0.01
ENSG00000105245	NUMBL	19	41171810	41196556	6.74935973586e-05	<0.01
ENSG00000105255	FSD1	19	4304591	4323843	4.98544239943e-05	<0.01
ENSG00000105298	C19orf29	19	3610626	3626813	7.26848507594e-05	<0.01
ENSG00000105321	CCDC9	19	47759731	47775208	1.45367707525e-05	<0.01
ENSG00000105323	HNRNPUL1	19	41768391	41813811	4.84698255957e-05	<0.01
ENSG00000105325	FZR1	19	3506295	3536755	3.06771558101e-05	<0.01
ENSG00000105376	ICAM5	19	10400655	10407453	1.81153786079e-05	<0.01
ENSG00000105419	MEIS3	19	47906316	47922780	5.36748671127e-05	<0.01
ENSG00000105443	CYTH2	19	48972289	48985571	7.28687168183e-06	<0.01
ENSG00000105516	DBP	19	49133820	49140639	4.74465770545e-05	<0.01
ENSG00000105520	ENSG00000105520	19	11466062	11476370	9.72191620867e-07	<0.01
ENSG00000105568	PPP2R1A	19	52693274	52730687	3.07977204337e-05	<0.01
ENSG00000105576	TNPO2	19	12810008	12834810	1.44492423552e-08	<0.01
ENSG00000105605	CACNG7	19	54412589	54447195	2.27097154099e-05	<0.01
ENSG00000105647	PIK3R2	19	18263928	18281343	2.56669313999e-09	<0.01
ENSG00000105662	CRTC1	19	18794425	18893142	2.04914290095e-07	<0.01
ENSG00000105698	USF2	19	35759896	35770718	1.7508328319e-06	<0.01
ENSG00000105701	FKBP8	19	18642568	18654383	7.33480106265e-09	<0.01
ENSG00000105723	GSK3A	19	42734338	42746777	5.7848254205e-11	<0.01
ENSG00000105738	SIPA1L3	19	38397861	38699012	5.70653605052e-05	<0.01
ENSG00000118046	STK11	19	1205798	1228434	6.12300168356e-06	<0.01
ENSG00000123143	PKN1	19	14544169	14582678	1.04125308119e-05	<0.01
ENSG00000125503	PPP1R12C	19	55602283	55628927	1.30320547009e-05	<0.01
ENSG00000126461	SCAF1	19	50145382	50161905	6.53700969611e-08	<0.01
ENSG00000126934	MAP2K2	19	4090319	4124126	1.17141222365e-06	<0.01
ENSG00000127220	ABHD8	19	17402941	17414282	2.34183829597e-05	<0.01
ENSG00000127527	EPS15L1	19	16466220	16582781	4.874862298e-06	<0.01
ENSG00000127616	SMARCA4	19	11071598	11172958	1.27313839124e-05	<0.01
ENSG00000127663	KDM4B	19	4969124	5153606	4.04065467003e-08	<0.01
ENSG00000129911	KLF16	19	1852399	1863564	2.15313079585e-11	<0.01
ENSG00000129933	MAU2	19	19431614	19469564	4.18219260895e-05	<0.01
ENSG00000130244	FAM98C	19	38893775	38899728	4.65696844101e-05	<0.01
ENSG00000130287	NCAN	19	19322782	19363061	1.07499883268e-05	<0.01
ENSG00000130311	DDA1	19	17420337	17434094	4.81295281064e-07	<0.01
ENSG00000130382	MLLT1	19	6210393	6279959	1.16278298952e-06	<0.01
ENSG00000130479	MAP1S	19	17830291	17845322	9.35073908619e-10	<0.01
ENSG00000130511	SSBP4	19	18530221	18545371	4.02852247792e-09	<0.01
ENSG00000130522	JUND	19	18390563	18392432	5.99860034527e-08	<0.01
ENSG00000130725	UBE2M	19	59067080	59070343	3.23943111812e-07	<0.01
ENSG00000131116	ZNF428	19	44111377	44124014	2.34091270767e-07	<0.01
ENSG00000131408	NR1H2	19	50832949	50886266	1.15490823416e-06	<0.01
ENSG00000131409	LRRC4B	19	51020149	51071302	1.57883804856e-05	<0.01
ENSG00000132005	RFX1	19	14072343	14117134	4.55923781845e-07	<0.01
ENSG00000132017	DCAF15	19	14063319	14072254	2.12918276427e-05	<0.01
ENSG00000132024	CC2D1A	19	14016956	14041693	2.61740436149e-06	<0.01
ENSG00000133243	BTBD2	19	1985447	2015702	6.54984093102e-11	<0.01
ENSG00000133250	ZNF414	19	8575463	8579048	7.47397759237e-06	<0.01
ENSG00000133275	CSNK1G2	19	1941161	1981309	1.27673163272e-06	<0.01
ENSG00000141858	SAMD1	19	14198652	14201848	4.93983585821e-05	<0.01
ENSG00000141867	BRD4	19	15348301	15443356	1.15777464393e-06	<0.01
ENSG00000141905	NFIC	19	3359616	3463603	2.95615895267e-07	<0.01
ENSG00000142002	DPP9	19	4675238	4723875	2.27906727877e-06	<0.01
ENSG00000142039	CCDC97	19	41816094	41830785	7.24245080112e-08	<0.01
ENSG00000142453	CARM1	19	10982253	11033448	6.49393575908e-07	<0.01
ENSG00000142459	EVI5L	19	7895161	7929861	2.88939337018e-09	<0.01
ENSG00000160007	ARHGAP35	19	47421933	47508323	5.48084027111e-06	<0.01
ENSG00000160410	SHKBP1	19	41082757	41097301	2.09518093889e-05	<0.01
ENSG00000160877	NACC1	19	13229109	13251955	2.51128957685e-07	<0.01
ENSG00000161082	CELF5	19	3224701	3297074	2.3311858421e-05	<0.01
ENSG00000161847	RAVER1	19	10426895	10444314	1.2891469699e-05	<0.01
ENSG00000167378	IRGQ	19	44088521	44100287	1.04016319806e-05	<0.01
ENSG00000167615	LENG8	19	54960065	54973217	2.23014079398e-10	<0.01
ENSG00000167657	DAPK3	19	3958452	3971038	3.12863662013e-07	<0.01
ENSG00000167674	ENSG00000167674	19	4472255	4502213	4.85106229853e-05	<0.01
ENSG00000174521	TTC9B	19	40721965	40724306	5.67484309159e-05	<0.01
ENSG00000175221	MED16	19	867964	893218	6.35751129628e-07	<0.01
ENSG00000176182	MYPOP	19	46393285	46405862	6.8899249512e-07	<0.01
ENSG00000178531	CTXN1	19	7989382	7991051	6.89452250257e-05	<0.01
ENSG00000178951	ZBTB7A	19	4045217	4066816	1.10357853143e-07	<0.01
ENSG00000179134	SAMD4B	19	39833108	39875535	3.96840991473e-06	<0.01
ENSG00000182087	C19orf6	19	1009650	1021141	1.81841592407e-07	<0.01
ENSG00000183248	ENSG00000183248	19	7933605	7939326	6.73407150052e-07	<0.01
ENSG00000185236	RAB11B	19	8455205	8469313	2.63606696971e-09	<0.01
ENSG00000185453	C19orf68	19	48673949	48700877	1.15426836794e-05	<0.01
ENSG00000185800	DMWD	19	46286205	46296060	4.81473553248e-07	<0.01
ENSG00000185988	PLK5	19	1524138	1535455	4.17903963257e-06	<0.01
ENSG00000186111	PIP5K1C	19	3630182	3700463	2.40056501582e-05	<0.01
ENSG00000196961	AP2A1	19	50270180	50310369	9.95088389834e-09	<0.01
ENSG00000197951	ZNF71	19	57106664	57135540	4.67512649315e-06	<0.01
ENSG00000198858	C19orf22	19	896503	913225	1.63398987005e-07	<0.01
ENSG00000213015	ZNF580	19	56152392	56154835	4.07921919658e-09	<0.01
ENSG00000062598	ELMO2	20	44994688	45061704	1.2807037565e-06	<0.01
ENSG00000078699	CBFA2T2	20	32077881	32237842	2.48089891853e-07	<0.01
ENSG00000078747	ITCH	20	32951041	33099198	2.14414634361e-05	<0.01
ENSG00000080845	DLGAP4	20	34894258	35157040	2.81082473133e-07	<0.01
ENSG00000087460	GNAS	20	57414773	57486247	1.78034082438e-06	<0.01
ENSG00000087495	PHACTR3	20	58152564	58422766	0.000111914400712	<0.01
ENSG00000088832	FKBP1A	20	1349622	1373806	1.2170110141e-05	<0.01
ENSG00000088899	ENSG00000088899	20	3143263	3154192	2.81679051702e-05	<0.01
ENSG00000100982	PCIF1	20	44563267	44576662	2.62100069113e-06	<0.01
ENSG00000101040	ZMYND8	20	45837859	45985567	1.81198646719e-06	<0.01
ENSG00000101152	DNAJC5	20	62526518	62567384	1.01331897634e-05	<0.01
ENSG00000101191	DIDO1	20	61509090	61569304	0.000182559116203	<0.01
ENSG00000101210	EEF1A2	20	62119366	62130505	0.000128591189515	<0.01
ENSG00000101216	GMEB2	20	62218955	62258394	0.000222148093895	<0.01
ENSG00000101220	C20orf27	20	3734155	3749034	9.17777673818e-05	<0.01
ENSG00000101266	CSNK2A1	20	459116	524482	1.75746600229e-06	<0.01
ENSG00000101349	PAK7	20	9518036	9819689	5.48290499794e-11	<0.01
ENSG00000101421	CHMP4B	20	32399110	32442172	0.000101157892919	<0.01
ENSG00000124160	NCOA5	20	44689624	44718591	6.66906212746e-05	<0.01
ENSG00000124164	VAPB	20	56964178	57026157	6.16838298248e-06	<0.01
ENSG00000124177	CHD6	20	40030741	40247133	1.57760915595e-06	<0.01
ENSG00000124194	GDAP1L1	20	42875887	42909013	1.26474032098e-05	<0.01
ENSG00000124214	STAU1	20	47729878	47804904	9.7903151424e-06	<0.01
ENSG00000124222	STX16	20	57226328	57254582	5.57039669189e-08	<0.01
ENSG00000125779	PANK2	20	3869486	3907605	0.000159263538395	<0.01
ENSG00000125814	NAPB	20	23355159	23402125	1.69715978199e-06	<0.01
ENSG00000125817	CENPB	20	3764498	3767337	4.4569703093e-05	<0.01
ENSG00000125841	NRSN2	20	327527	335512	2.86161626514e-05	<0.01
ENSG00000125966	MMP24	20	33814457	33864804	4.31938476744e-05	<0.01
ENSG00000125970	RALY	20	32581452	32696114	1.8145250441e-05	<0.01
ENSG00000130699	TAF4	20	60528525	60640866	4.69830636503e-05	<0.01
ENSG00000131067	GGT7	20	33432523	33460663	3.30292965945e-05	<0.01
ENSG00000132670	PTPRA	20	2844830	3019320	1.12861530421e-10	<0.01
ENSG00000132819	RBM38	20	55966463	55984389	0.000148720124202	<0.01
ENSG00000132821	VSTM2L	20	36531499	36573752	0.000186562586125	<0.01
ENSG00000149639	KIAA0889	20	35405845	35492089	2.77425222211e-06	<0.01
ENSG00000149657	LSM14B	20	60697517	60710434	8.62926541992e-12	<0.01
ENSG00000149679	CABLES2	20	60963686	60982341	5.39758433071e-05	<0.01
ENSG00000166913	YWHAB	20	43514317	43537173	8.57395304564e-07	<0.01
ENSG00000170471	RALGAPB	20	37101459	37207504	2.87675658858e-05	<0.01
ENSG00000171222	SCAND1	20	34541539	34547394	5.25861833608e-05	<0.01
ENSG00000173404	INSM1	20	20348765	20351590	7.77258704683e-09	<0.01
ENSG00000174306	ZHX3	20	39807088	39946312	4.84865115868e-05	<0.01
ENSG00000177732	SOX12	20	306207	310865	2.96548597476e-05	<0.01
ENSG00000182621	PLCB1	20	8112824	8949003	2.34094024335e-05	<0.01
ENSG00000184402	SS18L1	20	60718822	60757540	2.69990008399e-06	<0.01
ENSG00000196132	MYT1	20	62783144	62873604	6.16050657588e-09	<0.01
ENSG00000196700	ZNF512B	20	62588055	62680113	8.86494257982e-05	<0.01
ENSG00000197457	STMN3	20	62271061	62284780	2.92506139415e-05	<0.01
ENSG00000198026	ZNF335	20	44577292	44600833	9.37151299626e-06	<0.01
ENSG00000198646	NCOA6	20	33302578	33413452	9.66496526265e-06	<0.01
ENSG00000198900	TOP1	20	39657458	39753127	8.85019541216e-06	<0.01
ENSG00000244462	RBM12	20	34236847	34252878	0.000167741960697	<0.01
ENSG00000141959	PFKL	21	45719934	45747259	2.55039617151e-05	<0.01
ENSG00000142197	DOPEY2	21	37529080	37711195	4.02958655136e-05	<0.01
ENSG00000154727	GABPA	21	27106881	27144771	0.000979184145961	<0.05
ENSG00000155313	USP25	21	17102344	17252377	1.80819970688e-05	<0.01
ENSG00000156299	TIAM1	21	32361860	32932290	3.57068045173e-06	<0.01
ENSG00000156304	SCAF4	21	33043313	33104431	0.000229449922205	<0.01
ENSG00000157540	DYRK1A	21	38739236	38887680	7.95443201893e-06	<0.01
ENSG00000157542	KCNJ6	21	38996789	39288749	0.000100041199544	<0.01
ENSG00000159082	SYNJ1	21	33997269	34100359	8.32336635499e-06	<0.01
ENSG00000159140	SON	21	34914924	34949812	6.22667670551e-05	<0.01
ENSG00000160199	PKNOX1	21	44394620	44454172	0.000241215637561	<0.01
ENSG00000173276	ZNF295	21	43406940	43430496	1.09427812814e-06	<0.01
ENSG00000182670	TTC3	21	38445526	38575413	3.13350188864e-10	<0.01
ENSG00000183570	PCBP3	21	47063608	47362368	1.12178790038e-05	<0.01
ENSG00000184221	OLIG1	21	34442450	34444726	0.00127000498329	<0.05
ENSG00000184900	SUMO3	21	46191374	46238694	2.61295580895e-06	<0.01
ENSG00000188992	LIPI	21	15481134	15583166	0.000280065517743	<0.01
ENSG00000205726	ITSN1	21	35014706	35272165	4.70193570702e-05	<0.01
ENSG00000205758	CRYZL1	21	34961647	35016232	3.23922993782e-06	<0.01
ENSG00000205927	OLIG2	21	34398153	34401504	0.000125631900521	<0.01
ENSG00000215386	LINC00478	21	17442842	17982094	7.01454276411e-07	<0.01
ENSG00000008735	MAPK8IP2	22	51039114	51049979	6.85284126256e-06	<0.01
ENSG00000056487	PHF21B	22	45277042	45405880	6.05788926871e-08	<0.01
ENSG00000073150	PANX2	22	50609160	50618723	3.32858549253e-06	<0.01
ENSG00000099889	ARVCF	22	19957419	20004331	0.000122404993321	<0.01
ENSG00000099991	CABIN1	22	24407642	24574596	5.85963620057e-06	<0.01
ENSG00000100027	YPEL1	22	22051833	22090123	0.000245830142958	<0.01
ENSG00000100030	MAPK1	22	22108789	22221970	1.64056329032e-07	<0.01
ENSG00000100083	GGA1	22	38004481	38029571	0.00021719022212	<0.01
ENSG00000100084	HIRA	22	19318221	19435224	0.000204644720253	<0.01
ENSG00000100150	DEPDC5	22	32149944	32303001	6.58492731481e-05	<0.01
ENSG00000100167	SEPT3	22	42372276	42394225	4.39049599704e-05	<0.01
ENSG00000100201	DDX17	22	38879445	38903665	4.76121513659e-06	<0.01
ENSG00000100221	JOSD1	22	39081548	39097561	4.09215964058e-05	<0.01
ENSG00000100226	GTPBP1	22	39101728	39134304	1.079375234e-08	<0.01
ENSG00000100227	POLDIP3	22	42979727	43010968	0.00013107092675	<0.01
ENSG00000100239	PPP6R2	22	50781733	50883514	6.77500881898e-09	<0.01
ENSG00000100241	SBF1	22	50885184	50913464	5.27626538318e-10	<0.01
ENSG00000100271	TTLL1	22	43414609	43485434	9.64759239167e-06	<0.01
ENSG00000100276	RASL10A	22	29708922	29711745	0.00016539555644	<0.01
ENSG00000100320	RBFOX2	22	36134783	36424473	7.94391711078e-08	<0.01
ENSG00000100354	TNRC6B	22	40440821	40731811	4.58440493715e-06	<0.01
ENSG00000100359	SGSM3	22	40766595	40806122	5.57188478875e-05	<0.01
ENSG00000100393	EP300	22	41487790	41576081	2.73361711119e-05	<0.01
ENSG00000100403	ZC3H7B	22	41697526	41756151	9.1703634511e-07	<0.01
ENSG00000128159	TUBGCP6	22	50656118	50683421	4.61403898474e-05	<0.01
ENSG00000128245	YWHAH	22	32340447	32353590	8.62654919773e-05	<0.01
ENSG00000167074	TEF	22	41763337	41795330	1.37981335819e-05	<0.01
ENSG00000180957	PITPNB	22	28202413	28316122	5.33853675678e-05	<0.01
ENSG00000183530	PRR14L	22	32072242	32146126	0.000224516426034	<0.01
ENSG00000183741	CBX6	22	39257455	39268319	7.21999088778e-08	<0.01
ENSG00000183864	TOB2	22	41829496	41843027	7.55009218646e-06	<0.01
ENSG00000185651	UBE2L3	22	21903736	21978323	5.60910954868e-05	<0.01
ENSG00000186575	NF2	22	29999545	30094587	6.41285434337e-05	<0.01
ENSG00000186716	BCR	22	23521891	23660224	1.75597488437e-05	<0.01
ENSG00000188636	LDOC1L	22	44888452	44894178	8.67089211592e-05	<0.01
ENSG00000196588	MKL1	22	40806285	41032706	0.000118022138332	<0.01
ENSG00000198911	SREBF2	22	42229109	42303312	0.000121267566317	<0.01
ENSG00000218537	ENSG00000218537	22	24236613	24241117	1.61385127074e-09	<0.01
ENSG00000221890	NPTXR	22	39214457	39239987	1.90758076271e-06	<0.01
ENSG00000241954	ENSG00000241954	22	32779773	32781618	6.91954114172e-08	<0.01
